үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,Байршил:
140000000.00,"УБ — Баянгол, Баянгол, Хороо 20",Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Төмөр,42.25 м²,2,Лизинггүй,2,Ашиглалтад орсон,
5800000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1 тагттай,2017,Байгаа,Вакум,16,Бүргэд,120.0 м²,14,Лизинггүй,7,Ашиглалтад орсон,
175290000.00,"УБ — Баянзүрх, 15-р хороолол",Паркет,1 тагттай,2024,Байгаа,Вакум,7,Төмөр,58.43 м²,4,Лизинггүй,3,Ашиглалтад орсон,
1950000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 11",Паркет,1 тагттай,2023,Байгаа,Вакум,10,Бүргэд,278.0 м²,10,Лизинггүй,6,Ашиглалтад орсон,
4300000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,Тагтгүй,2024,Байгаа,Вакум,15,Бүргэд,131.3 м²,1,Хувь лизингтэй,8,Ашиглалтад ороогүй,
140000000.00,"УБ — Баянзүрх, Офицер",Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Төмөр,55.51 м²,8,Банкны лизингтэй,4,Ашиглалтад орсон,
181000000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,67.0 м²,13,Лизинггүй,4,Ашиглалтад орсон,
3500000.00,"УБ — Баянгол, Баянгол, Хороо 20",Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,68.14 м²,9,Лизинггүй,3,Ашиглалтад орсон,
4500000.00,"УБ — Баянгол, 10-р хороолол",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Төмөр вакум,36.0 м²,6,Лизинггүй,2,Ашиглалтад орсон,
275000000.00,"УБ — Хан-Уул, Зайсан",Паркет,2 тагттай,2016,Байхгүй,Вакум,9,Бүргэд,93.0 м²,8,Банкны лизингтэй,4,Ашиглалтад орсон,
2800000.00,"УБ — Баянзүрх, Монгол Япон эмнэлэг",Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,60.61 м²,7,Лизинггүй,3,Ашиглалтад орсон,
850000000.00,"УБ — Хан-Уул, Зайсан",Паркет,2 тагттай,2018,Байгаа,Төмөр вакум,6,Төмөр,300.0 м²,4,Банкны лизингтэй,7,Ашиглалтад орсон,
3280000.00,"УБ — Баянзүрх, 14-р хороолол",Паркет,1 тагттай,2023,Байхгүй,Вакум,7,Бүргэд,58.43 м²,5,Лизинггүй,4,Ашиглалтад орсон,
2600000.00,"УБ — Чингэлтэй, Баянбүрд",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,65.21 м²,15,Лизинггүй,3,Ашиглалтад ороогүй,
85000000.00,"УБ — Баянзүрх, 16-р хороолол",Цемент,1 тагттай,1989,Байхгүй,Вакум,5,Бүргэд,18.0 м²,5,Лизинггүй,3,Ашиглалтад орсон,
265000000.00,"УБ — Хан-Уул, Хүннү",Паркет,1 тагттай,2020,Байгаа,Вакум,12,Бүргэд,75.23 м²,6,Лизинггүй,5,Ашиглалтад орсон,
730000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 36",Паркет,1 тагттай,2017,Байгаа,Вакум,17,Төмөр,177.73 м²,6,Банкны лизингтэй,7,Ашиглалтад орсон,
155000000.00,"УБ — Хан-Уул, 19-р хороолол",Паркет,1 тагттай,2024,Байгаа,Вакум,16,Бүргэд,38.49 м²,4,Лизинггүй,2,Ашиглалтад ороогүй,
94290000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 13",Паркет,1 тагттай,2024,Байхгүй,Вакум,15,Бүргэд,31.43 м²,2,Лизинггүй,1,Ашиглалтад ороогүй,
195000000.00,"УБ — Сүхбаатар, 100 айл",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,65.0 м²,9,Лизинггүй,2,Ашиглалтад орсон,
535000000.00,"УБ — Хан-Уул, River Garden",Паркет,1 тагттай,2019,Байгаа,Вакум,14,Төмөр,106.0 м²,14,Лизинггүй,4,Ашиглалтад орсон,
146000000.00,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв",Паркет,1 тагттай,2015,Байхгүй,Вакум,6,Бүргэд,66.0 м²,5,Лизинггүй,6,Ашиглалтад орсон,
295000000.00,"УБ — Баянгол, Баруун 4 зам",Паркет,1 тагттай,2015,Байхгүй,Вакум,6,Бүргэд,64.0 м²,3,Лизинггүй,3,Ашиглалтад орсон,
95680000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,Тагтгүй,2024,Байгаа,Вакум,16,Төмөр,36.8 м²,6,Банкны лизингтэй,3,Ашиглалтад ороогүй,
3100000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1 тагттай,2017,Байхгүй,Вакум,16,Бүргэд,61.6 м²,14,Банкны лизингтэй,2,Ашиглалтад орсон,
255500000.00,"УБ — Хан-Уул, Зайсан",Паркет,Тагтгүй,2023,Байхгүй,Төмөр вакум,6,Төмөр вакум,51.1 м²,1,Банкны лизингтэй,1,Ашиглалтад орсон,
379120000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,94.78 м²,10,Банкны лизингтэй,3,Ашиглалтад орсон,
207264000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,64.77 м²,7,Банкны лизингтэй,4,Ашиглалтад орсон,
5000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 18",Паркет,Тагтгүй,2023,Байхгүй,Вакум,16,Бүргэд,119.59 м²,2,Лизинггүй,3,Ашиглалтад орсон,
320000000.00,УБ — Сүхбаатар,Паркет,2 тагттай,2013,Байхгүй,Вакум,12,Бүргэд,72.12 м²,7,Лизинггүй,4,Ашиглалтад орсон,
2500000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,49.66 м²,3,Лизинггүй,2,Ашиглалтад орсон,
850000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 2",Паркет,3+ тагттай,2000,Байгаа,Вакум,4,Бүргэд,130.0 м²,4,Лизинггүй,5,Ашиглалтад орсон,
230000000.00,"УБ — Хан-Уул, Удирдлагын Академи",Паркет,1 тагттай,2013,Байхгүй,Вакум,12,Бүргэд,61.0 м²,5,Лизинггүй,3,Ашиглалтад орсон,
415000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2013,Байхгүй,Вакум,6,Мод,117.18 м²,6,Лизинггүй,3,Ашиглалтад орсон,
1250000000.00,"УБ — Сүхбаатар, 5-р хороолол",Паркет,2 тагттай,2024,Байгаа,Вакум,24,Төмөр,161.84 м²,9,Лизинггүй,8,Ашиглалтад орсон,
125000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Төмөр,34.0 м²,16,Банкны лизингтэй,1,Ашиглалтад орсон,
2700000.00,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1 тагттай,2017,Байхгүй,Вакум,15,Бүргэд,47.8 м²,15,Банкны лизингтэй,2,Ашиглалтад орсон,
255000000.00,"УБ — Баянзүрх, Olympic village",Паркет,1 тагттай,2012,Байхгүй,Вакум,10,Бүргэд,71.8 м²,6,Лизинггүй,3,Ашиглалтад орсон,
127000000.00,"УБ — Баянзүрх, Баянзүрх дүүрэг",Паркет,2 тагттай,2022,Байхгүй,Вакум,8,Вакум,48.0 м²,8,Банкны лизингтэй,2,Ашиглалтад орсон,
205200000.00,"УБ — Баянгол, 10-р хороолол",Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,57.0 м²,10,Лизинггүй,4,Ашиглалтад орсон,
146000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 42",Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,50.75 м²,9,Лизинггүй,3,Ашиглалтад орсон,
125000000.00,"УБ — Баянзүрх, 15-р хороолол",Паркет,1 тагттай,1988,Байхгүй,Вакум,4,Бүргэд,45.0 м²,4,Банкны лизингтэй,3,Ашиглалтад орсон,
595000000.00,"УБ — Хан-Уул, King Tower",Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Төмөр вакум,137.0 м²,5,Банкны лизингтэй,3,Ашиглалтад орсон,
350000000.00,"УБ — Хан-Уул, Зайсан",Паркет,2 тагттай,2008,Байгаа,Вакум,7,Бүргэд,116.0 м²,4,Банкны лизингтэй,5,Ашиглалтад орсон,
260000000.00,"УБ — Хан-Уул, Мишээл",Паркет,1 тагттай,2024,Байхгүй,Вакум,14,Төмөр,76.46 м²,10,Лизинггүй,4,Ашиглалтад орсон,
200000000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,71.74 м²,9,Банкны лизингтэй,3,Ашиглалтад орсон,
2600000.00,"УБ — Баянзүрх, Өгөөмөр захын зүүн",Паркет,2 тагттай,2007,Байхгүй,Вакум,5,Бүргэд,60.0 м²,3,Лизинггүй,4,Ашиглалтад орсон,
800000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2015,Байгаа,Вакум,2,Бүргэд,300.0 м²,6,Лизинггүй,6,Ашиглалтад орсон,
4800000.00,"УБ — Баянгол, 3, 4 хороолол",Ламинат,1 тагттай,2024,Байхгүй,Төмөр вакум,16,Бүргэд,60.39 м²,12,Лизинггүй,2,Ашиглалтад ороогүй,
250000000.00,"УБ — Баянгол, 3, 4 хороолол",Паркет,2 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,83.0 м²,5,Лизинггүй,5,Ашиглалтад орсон,
4800000.00,"УБ — Баянгол, 3, 4 хороолол",Ламинат,1 тагттай,2024,Байхгүй,Төмөр вакум,16,Бүргэд,60.39 м²,12,Лизинггүй,2,Ашиглалтад ороогүй,
250000000.00,"УБ — Баянгол, 3, 4 хороолол",Паркет,2 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,83.0 м²,5,Лизинггүй,5,Ашиглалтад орсон,
129690000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,39.3 м²,3,Лизинггүй,2,Ашиглалтад орсон,
4100000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 14",Паркет,1 тагттай,2022,Байхгүй,Вакум,15,Бүргэд,70.0 м²,13,Лизинггүй,4,Ашиглалтад орсон,
158000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 41",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,55.7 м²,12,Лизинггүй,3,Ашиглалтад орсон,
350000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2023,Байгаа,Вакум,10,Бүргэд,63.0 м²,9,Хувь лизингтэй,2,Ашиглалтад орсон,
238000000.00,УБ — Сүхбаатар,Паркет,1 тагттай,2007,Байхгүй,Вакум,12,Төмөр,93.5 м²,3,Лизинггүй,5,Ашиглалтад орсон,
3100000.00,"УБ — Баянгол, Богд-Ар",Паркет,1 тагттай,2008,Байхгүй,Вакум,6,Төмөр,80.0 м²,2,Лизинггүй,5,Ашиглалтад орсон,
410000000.00,"УБ — Хан-Уул, Хансвилл хотхон",Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,98.0 м²,3,Лизинггүй,4,Ашиглалтад орсон,
7500000.00,"УБ — Хан-Уул, 120 мянгат",Паркет,Тагтгүй,2019,Байгаа,Модон вакум,20,Бүргэд,138.0 м²,15,Лизинггүй,8,Ашиглалтад орсон,
3600000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1 тагттай,2024,Байгаа,Вакум,16,Бүргэд,79.93 м²,12,Лизинггүй,4,Ашиглалтад орсон,
95000000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2015,Байхгүй,Вакум,9,Төмөр,42.0 м²,1,Лизинггүй,1,Ашиглалтад орсон,
3100000.00,"УБ — Баянзүрх, Улаанхуаран",Паркет,1 тагттай,2019,Байгаа,Вакум,15,Бүргэд,59.28 м²,12,Банкны лизингтэй,4,Ашиглалтад орсон,
5500000.00,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Паркет,2 тагттай,2018,Байгаа,Вакум,16,Төмөр вакум,111.78 м²,15,Лизинггүй,4,Ашиглалтад орсон,
657600000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2024,Байхгүй,Вакум,15,Төмөр,137.0 м²,10,Банкны лизингтэй,4,Ашиглалтад орсон,
205000000.00,"УБ — Баянгол, 10-р хороолол",Паркет,1 тагттай,1997,Байхгүй,Вакум,9,Бүргэд,40.0 м²,6,Лизинггүй,4,Ашиглалтад орсон,
510694000.00,УБ — Баянзүрх,Паркет,2 тагттай,2010,Байгаа,Вакум,10,Бүргэд,164.74 м²,4,Лизинггүй,6,Ашиглалтад орсон,
177000000.00,"УБ — Баянгол, 3, 4 хороолол",Паркет,1 тагттай,1990,Байхгүй,Вакум,12,Төмөр,72.0 м²,12,Лизинггүй,5,Ашиглалтад орсон,
60000000.00,УБ — Сүхбаатар,Паркет,1 тагттай,2021,Байхгүй,Вакум,2,Бүргэд,32.0 м²,1,Лизинггүй,3,Ашиглалтад орсон,
5300000.00,"УБ — Хан-Уул, Хүннү",Паркет,1 тагттай,2019,Байгаа,Вакум,23,Бүргэд,117.83 м²,12,Лизинггүй,2,Ашиглалтад орсон,
115000000.00,"УБ — Сүхбаатар, 100 айл",Паркет,1 тагттай,2015,Байхгүй,Вакум,10,Бүргэд,39.8 м²,7,Банкны лизингтэй,2,Ашиглалтад орсон,
174500000.00,"УБ — Баянзүрх, Офицер",Паркет,Тагтгүй,2024,Байхгүй,Вакум,16,Бүргэд,58.17 м²,3,Лизинггүй,2,Ашиглалтад ороогүй,
108000000.00,"УБ — Баянзүрх, Цайз",Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,40.0 м²,12,Банкны лизингтэй,2,Ашиглалтад орсон,
